ACCEPT_SESSION_ARBC,ACK_TAKEOVER_HRBC,APPLY_SUPERVISION_EVC,COORDINATE_MA_HRBC,DISPLAY_UPDATE_DMI,EMERGENCY_BRAKE_EVC,EVALUATE_FRONT_EVC,EVALUATE_REAR_EVC,EVALUATE_SESSION_REQ_ARBC,FORWARD_ANNOUNCEMENT_TO_ARBC_HRBC,PROCESS_COORDINATION_ARBC,PROCESS_MA_EVC,REJECT_SESSION_ARBC,REQ_SESSION_ARBC_RTM,RX_ARBC_GRANT_SUPERVISION_RTM,RX_HRBC_TERMINATION_ORDER_RTM,RX_HRBC_TRANSITION_ORDER_RTM,RX_POS_REPORT_ARBC,RX_POS_REPORT_HRBC,SESSION_ESTABLISHED_ARBC_RTM,SESSION_REJECTED_ARBC_RTM,TERMINATE_SESSION_HRBC_RTM,TX_GRANT_SUPERVISION_ARBC,TX_POS_REPORT_RTM,TX_TERMINATION_ORDER_HRBC,TX_TRANSITION_ORDER_HRBC,Fitness,Component
0,0,0,2,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0.374995312558593,ARBC
0,0,0,2,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.4999937500781241,ARBC
2,1,1,0,0,0,0,0,1,1,2,0,0,0,1,0,0,4,0,0,0,0,3,0,0,0,0.5555441358659119,ARBC
0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.8076784024738272,ARBC
0,0,0,0,1,1,0,0,2,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.4999937500781241,ARBC
2,0,1,0,0,0,0,0,1,0,1,0,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0.7560865556753382,ARBC
0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.624992187597655,ARBC
1,0,1,2,0,0,0,0,4,0,0,0,0,0,1,0,0,5,0,0,0,0,4,0,1,0,0.6274406767032286,ARBC
0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0.4999937500781241,ARBC
1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.7307559172621749,ARBC
0,0,0,0,0,1,0,0,1,0,4,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.5714231293035305,ARBC
1,1,1,2,0,0,0,0,4,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0.6110993827812068,ARBC
3,0,1,0,0,0,0,1,1,0,4,0,0,0,1,0,0,0,1,0,0,0,5,1,0,0,0.6086843100682171,ARBC
0,0,0,0,0,1,0,0,2,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.6666603175207855,ARBC
0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,3,1,0,0,0,4,1,0,0,0.695638279833566,ARBC
1,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0.6774053070625351,ARBC
1,0,1,0,0,0,0,0,1,2,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0.749987500069444,ARBC
0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7618975057380406,ARBC
2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8076784024738272,ARBC
0,1,0,0,0,0,0,0,2,1,1,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.6774085328481751,ARBC
3,0,1,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0,1,0,0,0,5,1,0,0,0.5853581202042917,ARBC
0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0.7419242456500281,ARBC
0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.624992187597655,ARBC
1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,4,0,0,0,0,5,0,0,0,0.7142746356137322,ARBC
0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0.7884508136507167,ARBC
1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0.6774085328481751,ARBC
2,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,7,0,0,0,0,1,0,0,0,0.7291552951862701,ARBC
2,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,7,1,0,0,0,1,1,0,0,0.6097433671055263,ARBC
2,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,2,1,0,0,0,2,1,0,0,0.6388770062388542,ARBC
1,0,0,0,0,1,0,0,1,0,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.5714231293035305,ARBC
1,1,1,2,0,0,0,0,4,1,0,0,0,0,1,0,0,6,0,0,0,0,2,0,0,0,0.5365754313393594,ARBC
1,0,1,2,0,0,0,1,4,0,0,0,0,0,1,0,0,5,1,0,0,0,4,1,0,0,0.5434693762201034,ARBC
3,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.5714231293035305,ARBC
0,0,0,0,0,1,0,0,1,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.6666603175207855,ARBC
1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,6,0,0,0,1,4,0,0,0,0.6862639754353905,ARBC
2,0,1,2,0,0,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,2,0,0,0,0.7333234074515225,ARBC
2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0.6538334320505227,ARBC
2,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,3,0,0,0,0,3,0,0,0,0.7291552951862701,ARBC
1,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,6,1,0,0,0,4,1,0,0,0.6086821361646253,ARBC
1,0,0,0,0,0,0,0,4,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.6774085328481751,ARBC
0,1,1,2,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.7096631634634616,ARBC
1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,4,0,0,0,0,5,0,0,0,0.695638279833566,ARBC
0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7916559028674761,ARBC
1,0,0,2,0,0,0,1,2,0,0,0,1,0,0,0,0,3,1,0,0,0,2,1,0,0,0.6111021605435525,ARBC
2,0,1,0,0,0,0,0,1,0,2,0,0,0,1,0,0,4,1,0,0,0,4,1,0,0,0.5853532421793064,ARBC
0,0,0,0,1,1,0,0,1,0,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0.4999937500781241,ARBC
1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,1,1,0,0,0,1,1,0,0,0.6774053070625351,ARBC
1,0,1,0,0,0,0,0,4,0,1,0,1,0,1,0,0,2,0,0,0,0,5,0,0,0,0.6521623819026874,ARBC
1,1,0,0,0,0,0,0,4,1,1,0,1,0,0,0,0,1,0,0,0,0,5,0,0,0,0.583324537085905,ARBC
0,0,0,0,1,1,0,0,1,0,1,1,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0.374995312558593,ARBC
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0.770821788242549,ARBC
2,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0.6128928200463223,ARBC
2,0,1,2,0,0,0,0,0,0,0,2,0,0,1,0,0,2,1,0,0,0,2,0,0,0,0.682913741884186,ARBC
0,0,0,2,0,1,1,0,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0.6538372781747832,ARBC
0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.7618927438786297,ARBC
2,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,5,0,0,0,0,3,0,0,0,0.7142746356137322,ARBC
2,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,5,0,0,0,0,3,0,0,0,0.695638279833566,ARBC
0,0,0,0,1,1,0,0,0,0,1,1,2,1,0,0,2,0,0,0,1,0,0,0,0,0,0.374995312558593,ARBC
1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.4999937500781241,ARBC
0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7618975057380406,ARBC
2,0,1,0,0,0,0,0,1,0,1,0,2,0,1,0,0,1,1,0,0,0,1,1,0,0,0.666651851934156,ARBC
2,0,1,0,0,0,0,0,4,0,0,0,0,0,1,0,0,1,1,0,0,0,5,1,0,0,0.6521623819026874,ARBC
0,0,0,2,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0.374995312558593,ARBC
2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.7142693879105912,ARBC
0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,7,1,0,0,0,3,1,0,0,0.609745806118019,ARBC
1,0,0,0,1,1,0,0,1,0,2,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0.24999687503906198,ARBC
0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.7307559172621749,ARBC
1,0,0,0,0,1,0,0,1,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6666603175207855,ARBC
2,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7307559172621749,ARBC
2,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0.7222070988494509,ARBC
2,0,1,0,0,0,0,0,2,0,2,0,1,0,1,0,0,3,0,0,0,0,2,0,0,0,0.7021182888583453,ARBC
1,0,0,2,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.374995312558593,ARBC
2,1,1,0,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.6944350309164948,ARBC
0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0.4999937500781241,ARBC
0,0,0,0,1,1,0,0,1,0,3,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0.24999687503906198,ARBC
1,1,2,0,0,0,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0.677402081276895,ARBC
0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,3,1,0,0,0,3,1,0,0,0.6666574074588474,ARBC
0,0,1,2,0,0,0,0,1,0,0,0,1,0,1,0,0,2,1,0,0,0,2,1,0,0,0.666651851934156,ARBC
2,0,1,0,0,0,0,0,2,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0.7857034014123743,ARBC
3,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.6153798816932177,ARBC
0,0,1,2,0,0,0,0,1,0,0,0,1,0,1,0,0,2,0,0,0,0,2,0,0,0,0.7560865556753382,ARBC
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,3,0,1,0,0.7391163516680362,ARBC
0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.624992187597655,ARBC
2,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0.7631459834421924,ARBC
2,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.7096631634634616,ARBC
1,0,0,0,1,1,0,0,1,0,1,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0.374995312558593,ARBC
1,0,1,0,0,0,0,1,2,0,1,0,1,0,0,0,0,4,1,0,0,0,5,1,0,0,0.5609631172530866,ARBC
4,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,4,1,0,0,0,4,1,0,0,0.5869474480545737,ARBC
1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.8095065761278464,ARBC
4,0,1,0,0,0,0,0,3,0,1,0,0,0,1,0,0,4,0,0,0,0,4,0,0,0,0.6727193719295566,ARBC
1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.6666603175207855,ARBC
0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.624992187597655,ARBC
1,0,1,2,0,0,0,0,4,0,0,0,0,0,1,0,0,5,0,0,0,0,4,0,0,0,0.660369206153939,ARBC
1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0.6666555556613747,ARBC
1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.4999937500781241,ARBC
1,0,0,0,0,1,1,0,1,0,3,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.6153798816932177,ARBC
0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0.7254795079234984,ARBC
2,1,0,0,0,0,0,0,1,1,1,0,2,0,0,0,0,3,0,0,0,0,1,0,0,0,0.6128928200463223,ARBC
0,0,1,0,0,0,0,1,2,0,1,2,0,0,1,0,0,2,1,0,0,0,0,1,0,0,0.666651851934156,ARBC
2,0,1,2,0,0,0,1,2,0,0,0,1,0,1,0,0,3,1,0,0,0,2,1,0,0,0.5853532421793064,ARBC
2,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,3,0,0,0,0,3,0,1,0,0.695638279833566,ARBC
2,1,0,0,0,0,0,0,1,1,3,0,1,0,1,0,0,4,0,0,0,0,1,0,0,0,0.583324537085905,ARBC
0,0,0,0,0,1,0,0,2,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.6666603175207855,ARBC
1,0,0,0,0,1,0,0,1,0,2,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0.5714231293035305,ARBC
1,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,5,1,0,0,0,3,1,0,0,0.609745806118019,ARBC
2,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,2,1,0,0,0,2,1,0,0,0.6388770062388542,ARBC
0,0,0,0,0,1,0,0,1,0,1,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0.6666603175207855,ARBC
2,0,1,0,0,0,0,0,1,0,2,0,0,0,1,0,0,4,0,0,0,0,4,0,0,0,0.6739035917235143,ARBC
1,0,0,0,0,0,0,0,4,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0.6153760355689571,ARBC
1,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0,0,5,1,0,0,0,2,1,0,0,0.5833217593235593,ARBC
3,0,1,0,0,0,0,0,1,0,4,0,0,0,1,0,0,0,0,0,0,1,5,0,0,0,0.6862659362120149,ARBC
1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0.7307559172621749,ARBC
0,0,0,0,1,1,0,0,1,0,2,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0.374995312558593,ARBC
2,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,2,0,0,0,0.7222070988494509,ARBC
1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0.374995312558593,ARBC
2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.7307559172621749,ARBC
2,0,1,0,0,0,0,0,2,0,1,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0.7560865556753382,ARBC
1,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.6774085328481751,ARBC
2,0,0,0,0,0,0,1,1,0,3,0,1,0,0,0,0,3,1,0,0,0,3,1,0,0,0.6097433671055263,ARBC
2,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,5,1,0,0,0,0,1,0,0,0.6388770062388542,ARBC
0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.7692210059922616,ARBC
0,0,0,0,0,1,0,0,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6666603175207855,ARBC
0,1,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0.6944350309164948,ARBC
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.8846008876854794,ARBC
0,0,1,0,0,1,1,0,1,0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.5714231293035305,EVC
0,0,5,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.7222043210871051,EVC
0,0,1,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.6922985207806094,EVC
0,0,3,0,0,0,2,1,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0.6944322531541491,EVC
0,0,3,0,0,0,4,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.7073038668104058,EVC
0,1,0,0,0,0,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.7419242456500281,EVC
1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7618975057380406,EVC
0,0,0,0,0,0,0,0,1,0,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.6666603175207855,EVC
0,0,2,0,0,0,4,1,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.6829186199091712,EVC
0,1,2,0,0,1,4,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.6388797840011999,EVC
1,0,1,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6666603175207855,EVC
0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.7307559172621749,EVC
0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.806439958451881,EVC
0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.624992187597655,EVC
0,0,3,0,0,0,4,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.6666574074588474,EVC
0,0,6,0,0,0,5,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7192887042501606,EVC
0,0,1,0,0,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8292520524290126,EVC
0,0,4,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.731691552724133,EVC
0,0,2,0,0,0,4,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0.6944322531541491,EVC
0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.624992187597655,EVC
0,0,0,0,0,2,0,0,1,0,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.5714231293035305,EVC
0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8809386621968467,EVC
0,1,0,0,0,0,4,0,0,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.6944350309164948,EVC
0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8076822485980877,EVC
0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.7692210059922616,EVC
0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.8076784024738272,EVC
0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.624992187597655,EVC
0,0,1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0.741921019864388,EVC
0,1,1,0,0,1,1,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7419242456500281,EVC
0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.7741821020509545,EVC
0,1,1,0,0,0,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7419242456500281,EVC
0,0,4,0,0,0,2,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7391163516680362,EVC
0,0,5,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.7073038668104058,EVC
0,0,6,0,0,0,4,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7068872176302841,EVC
0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7692248521165221,EVC
0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.4999937500781241,EVC
0,0,4,0,0,0,2,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7391163516680362,EVC
0,0,4,0,0,0,4,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.6829113028716933,EVC
0,0,6,0,0,0,4,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.678560076571155,EVC
0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.7618927438786297,EVC
0,0,0,0,1,1,0,0,1,0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.4999937500781241,EVC
0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.8055399692223932,EVC
0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8076822485980877,EVC
0,0,4,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.7096663892491016,EVC
0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.8076784024738272,EVC
0,1,1,0,0,0,4,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.6944350309164948,EVC
0,0,1,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.741921019864388,EVC
0,0,1,0,0,0,2,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7419242456500281,EVC
0,0,2,0,0,1,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6774085328481751,EVC
0,0,1,0,1,1,1,0,1,0,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.4761859410862753,EVC
0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.4999937500781241,EVC
0,0,3,0,0,0,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7391163516680362,EVC
0,0,1,0,0,1,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8222096790680931,EVC
0,0,6,0,0,0,5,1,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6964189413609236,EVC
0,0,3,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.7222126543741424,EVC
0,0,1,0,0,0,4,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.7222126543741424,EVC
0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.624992187597655,EVC
